CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_AUTOR_TRADUZIDO;NM_TITULO;DS_IDIOMA;DS_IDIOMA_TRADUCAO;NM_EDITORA_TRADUCAO;NM_CIDADE;NM_PAIS;NR_EDICAO;NR_PAGINAS;NR_VOLUME;DS_FASCICULO;NR_SERIE;DS_ISBN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
32001010057P2;ESTUDOS LINGISTICOS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22048911;2;21;ARTIGO;GUNTER GEBAUER;THE ENDLESS END OF ART;ALEMAO;PORTUGUES;UFMG;BH;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
33001014049P2;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;22053405;2;21;ARTIGO;LEV B. ITELSON;CARACTERIZACION GENERAL DE LA ACTIVIDA DE LA PERSONA;ESPANHOL;PORTUGUES;EDITORA DA UNIVERSIDADE FEDERAL DE UBERLANDIA - EDUFU;UBERLANDIA, MG;BRASIL;-;36;5;-;4;9788570784605;IMPRESSO;-;-;0
32018010002P0;TEORIA LITERARIA E CRITICA DA CULTURA;UFSJ;UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI;2017;22069512;2;21;LIVRO;RICHARD J. COX;PERSONAL ARCHIVES AND A NEW ARCHIVAL CALLING: READINGS, REFLECTIONS AND RUMINATIONS;INGLES;PORTUGUES;EDITORA UFMG;BELO HORIZONTE, MG;BRASIL;1;468;1;1;-;9788542302134;IMPRESSO;-;-;0
30001013017P5;HISTORIA;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;22069682;2;21;OUTRA;JOAN W. SCOTT;THE INCOMMENSURABILITY OF PSYCHOANALYSIS AND HISTORY;INGLES;PORTUGUES;PRISMAS;CURITIBA;BRASIL;1;401;-;-;-;9788555071;IMPRESSO;HTTP://WWW.EDITORAPRISMAS.COM.BR/;-;0
42002010051P2;HISTORIA;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;2017;22076579;2;21;ARTIGO;PETER ALHEIT;DIE BIOGRAPHISCHE KONSTRUKTION DER WIRKLICHKEIT;ALEMAO;PORTUGUES;SEM REFERENCIA;SEM REFERENCIA;BRASIL;1;23;1;1;1;-;IMPRESSO;-;-;0
42002010051P2;HISTORIA;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;2017;22077175;2;21;OUTRA;GRACIELA GOMEZ ASO;LA EPISTOLA 123 COMO EJEMPLO DE LA RETORICA DISCURSIVA DE JERONIMO DE STRIDON EN EL ENTORNO DE MUJERES ARISTOCRATICAS DE ROMA. BARBARIE Y CASTIDAD COMO TOPICOS DEL TARDO-ANTIGUO. LIVRO: RELIGIOES E RELIGIOSIDADES NA ANTIGUIDADE TARDIA;ESPANHOL;PORTUGUES;PRISMAS;CURITIBA/PR;BRASIL;-;12;-;-;-;9788555074936;OUTRO;-;-;0
42002010051P2;HISTORIA;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;2017;22077176;2;21;OUTRA;DARIO N. SANCHEZ VENDRAMINI;CULTURA LITERARIA Y POLEMICA ANTICRISTIANA EN EL    DE JULIANO EL APOSTATA. LIVRO: RELIGIOES E RELIGIOSIDADES NA ANTIGUIDADE TARDIA;ESPANHOL;PORTUGUES;PRISMAS;CURITIBA/PR;BRASIL;-;17;-;-;-;9788555074936;IMPRESSO;-;-;0
27001016003P5;EDUCACAO;FUFSE;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;2017;22087926;2;21;LIVRO;ALAIN COULON;ETHNOMETHODOLOGIE ET EDUCATION;FRANCES;PORTUGUES;EDITORA CORTEZ;SAO PAULO;BRASIL;-;-;-;-;-;21304522361;IMPRESSO;-;-;0
27001016003P5;EDUCACAO;FUFSE;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;2017;22088069;2;21;ARTIGO;ALAIN COULON;LE METIER D?ETUDIANT : L?ENTREE DANS LA VIE UNIVERSITAIRE;FRANCES;PORTUGUES;EDUCACAO E PESQUISA-FAE/USP;SAO PAULO;BRASIL;4;13;43;-;-;1517-9702;IMPRESSO;HTTP://DX.DOI.ORG/10.1590/S1517-9702201710167954;-;0
23001011044P2;ARTES CENICAS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22089553;2;21;OUTRA;JOSEPH DANAN;LE TEXTE A L?EPREUVE DE LA SCNE / LA SCNE A L?EPREUVE DU TEXTE;FRANCES;PORTUGUES;ANAIS DO I COLOQUIO INTERNACIONAL DE DRAMATURGIA LETRA E ATO;CAMPINAS;BRASIL;-;14;-;-;-;978-85-92936;MEIO DIGITAL;HTTP://WWW.PUBLIONLINE.IAR.UNICAMP.BR/INDEX.PHP/EDICOESLETRAEATO/ISSUE/VIEWISSUE/60/1;-;0
42019010009P2;EDUCACAO;ULBRA;UNIVERSIDADE LUTERANA DO BRASIL;2017;22096958;2;21;ARTIGO;"JUNKO YOKOTA, WILLIAM H. TEALE";PICTURE BOOKS AND THE DIGITAL WORLD: EDUCATORS MAKING INFORMED CHOICES;INGLES;PORTUGUES;EDITORA DA PUCSP;SAO PAULO, SP;BRASIL;1;21;1;18;-;1983-4373;IMPRESSO;HTTPS://REVISTAS.PUCSP.BR/INDEX.PHP/FRONTEIRAZ/ARTICLE/VIEW/32903;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22110429;2;21;ARTIGO;RENE SCHERER;"""L'HUMANITE MULTIPLES ET SES ECHANGES"": ENTRETIEN AVEC RENE SCHERER";FRANCES;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;3;391;20;-;-;-;MEIO DIGITAL;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22110710;2;21;ARTIGO;DAVID MORLEY;COMMUNICATIONS AND TRANSPORT:THE MOBILITY OF INFORMATION, PEOPLE AND COMMODITIES;INGLES;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;3;29;20;-;-;2175-8689;MEIO DIGITAL;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22110752;2;21;ARTIGO;JUAN MANUEL HEREDIA;AGAINST TECHNOCRACY,TOWARDS A TECHNOLOGICAL HUMANISM;INGLES;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;1;10;20;-;-;2175-8689;MEIO DIGITAL;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22110845;2;21;ARTIGO;JOHN AKOMFRAH;DIGITOPIA AND THE SPECTERS OF DIASPORA;INGLES;PORTUGUES;PPGCOM - UFRJ;RIO DE JANEIRO;BRASIL;-;10;-;-;-;978-85-69488-;MEIO DIGITAL;HTTP://WWW.POS.ECO.UFRJ.BR/SITE/REVISTA_ECOPOS.PHP;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111080;2;21;ARTIGO;NICOLE BRENEZ;INFORMATION, CONTRE-INFORMATION, UR-INFORMATION FILMIQUES;FRANCES;PORTUGUES;ECO-POS;RIO DE JANEIRO;BRASIL;-;21;20;-;1;2175-8889;MEIO DIGITAL;HTTP://HTTPS://REVISTAS.UFRJ.BR/INDEX.PHP/ECO_POS/ARTICLE/VIEW/12495/8784;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111151;2;21;ARTIGO;EAN-LOUIS COMOLLI;LESSIVE SPECTACULAIRE DES IMAGES PASSEES;FRANCES;PORTUGUES;UFRJ;RIO DE JANEIRO;BRASIL;2;10;1;-;1;175-8889;MEIO DIGITAL;175-8889;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111153;2;21;LIVRO;DAMIAN TABAROVSKY;LITERATURA DE IZQUIERDA;ESPANHOL;PORTUGUES;RELICARIO EDICOES;BELO HORIZONTE;BRASIL;1;116;1;-;1;9788566786538;IMPRESSO;HTTP://HTTPS://WWW.RELICARIOEDICOES.COM/LITERATURA-DE-ESQUERDA;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111314;2;21;ARTIGO;JEAN-LOUIS COMOLLI;L'AMOUR DE RENOIR;FRANCES;PORTUGUES;FIRULA FILMES;RIO DE JANEIRO;BRASIL;-;-;-;-;-;9788568159026;VARIOS;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111369;2;21;ARTIGO;EDUARDO A. RUSSO;THE LOOK OF CINEMA IN THE CONTROL SOCIETY: SURVEILLANCE, FOUND FOOTAGE AND RESISTANCE;INGLES;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;2;23;20;-;-;2175-8689;MEIO DIGITAL;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111378;2;21;ARTIGO;PABLO ESTEBAN RODRIGUEZ;GILBERT SIMONDON. FILOSOFO DELLA MENTALITE TECHNIQUE;ITALIANO;PORTUGUES;UFRJ;RIO DE JANEIRO;BRASIL;1;11;20;-;1;2175-8889;MEIO DIGITAL;FILE:///C:/USERS/JORGGIA/APPDATA/LOCAL/PACKAGES/MICROSOFT.MICROSOFTEDGE_8WEKYB3D8BBWE/TEMPSTATE/DOWNLOADS/10408-23372-1-PB.PDF;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111434;2;21;ARTIGO;ANTOINE PICON;THE LIMITS OF INTELLIGENCE: ON THE CHALLENGES FACED BY SMART CITIES;INGLES;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;3;10;20;-;-;2175-8689;MEIO DIGITAL;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22111873;2;21;ARTIGO;VINCENT BONTEMS;WHY SIMONDON? THE TRAJECTORY AND WORK OF GILBERT SIMONDON;INGLES;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;1;17;20;-;-;2175-8689;MEIO DIGITAL;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22112121;2;21;ARTIGO;MAURICE SCHERER;RENOIR AMERICAINE;FRANCES;PORTUGUES;FIRULA FILMES;RIO DE JANEIRO;BRASIL;-;-;-;-;-;-;VARIOS;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22112200;2;21;ARTIGO;ANDREA BARDIN;SUR LA TECHNICITE DE LA PHILOSOPHIE : L?OUVRE DE SIMONDON A LA LUMIRE DE LA NOTE COMPLEMENTAIRE;FRANCES;PORTUGUES;ECO-POS;RIO DE JANEIRO;BRASIL;1;16;1;-;1;2175-8889;MEIO DIGITAL;HTTP://HTTPS://REVISTAS.UFRJ.BR/INDEX.PHP/ECO_POS/ARTICLE/VIEW/10403;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22112206;2;21;ARTIGO;MARGARITA MARTINEZ;SOLILOQUY OF MAGIC AND TECHNIQUE;ESPANHOL;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;1;19;20;-;-;2175-8689;MEIO DIGITAL;-;-;0
31001017064P6;COMUNICACAO;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22112292;2;21;ARTIGO;MURIEL COMBES;A LIFE TO BE BORN;INGLES;PORTUGUES;REVISTA ECO-POS;RIO DE JANEIRO;BRASIL;1;22;20;-;-;2175-8689;MEIO DIGITAL;-;-;0
27001016026P5;ANTROPOLOGIA;FUFSE;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;2017;22112513;2;21;ARTIGO;ZETHU MATEBENI;SOUTHERN PERSPECTIVES ON GENDER RELATIONS AND SEXUALITIES: A QUEER INTERVENTION;INGLES;PORTUGUES;SIBI/USP;SAO PAULO;BRASIL;1;-;60;3;-;1678-9857;MEIO DIGITAL;HTTPS://WWW.REVISTAS.USP.BR/RA/ISSUE/VIEWISSUE/10362/1219;-;0
31021018001P8;ENFERMAGEM;UNIRIO;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;2017;22120984;2;21;OUTRA;MONA SHATTELL;TIP FROM A DEPARTMENT CHAIR: ADVISING FACULTY TO KNOW WHEN TO SAY ?YES? (AND WHEN TO SAY ?NO?);INGLES;PORTUGUES;REVISTA DE PESQUISA: CUIDADO E FUNDAMENTAL;RIO DE JANEIRO;BRASIL;9;2;1;-;-;2175-5361;OUTRO;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128505;2;21;OUTRA;IMMANUEL KANT;DIVERSOS (VERBETES);ALEMAO;PORTUGUES;COLIHUE;BUENOS AIRES;BRASIL;1;507;1;1;1;9789505634507;IMPRESSO;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128512;2;21;ARTIGO;CLAUDIA WIRSING;KATEGORIALE ELEMENTE DES BILDUNGSBEGRIFFS BEI FICHTE UND HEGEL;ALEMAO;PORTUGUES;REVISTA ELETRONICA ESTUDOS HEGELIANOS;RIO DE JANEIRO;BRASIL;24;23;14;-;-;19808372;MEIO DIGITAL;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128546;2;21;LIVRO;ARISTOTELES;PERI IDEON;GREGO;FRANCES;ARISTOTE;ZURIQUE;SUICA;-;-;-;-;-;-;IMPRESSO;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128559;2;21;LIVRO;SIGMUND FREUD;DER WITZ UND SEINE BEZIEHUNG ZUM UNBEWUSSTEN;ALEMAO;PORTUGUES;COMPANHIA DAS LETRAS;SAO PAULO;BRASIL;1;347;-;-;-;9788535927924;IMPRESSO;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128560;2;21;LIVRO;WERNER STEGMAIER;NIETZSCHES ZUKUNFT;ALEMAO;PORTUGUES;EDITORA ZOUK;PORTO ALEGRE;BRASIL;1;350;1;-;-;9788515043088;IMPRESSO;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128564;2;21;LIVRO;KLAUS VIEWEG;DAS DENKEN DER FREIHEIT - HEGELS GRUNDLINIEN DER PHILOSOPHIE DES RECHTS;ALEMAO;PORTUGUES;EDUSP;SAO PAULO;BRASIL;-;-;-;-;-;9783770553044;IMPRESSO;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128605;2;21;LIVRO;PAUL VAN TONGEREN;TRANSFIGURATION AND GRATEFULNESS NIETZSCHE ON ART AND THE ART OF LIVING;INGLES;PORTUGUES;EDITORA ZOUK;PORTO ALEGRE;BRASIL;1;349;1;-;-;9788580490503;IMPRESSO;-;-;0
33144010020P1;FILOSOFIA;UFABC;UNIVERSIDADE FEDERAL DO ABC;2017;22128607;2;21;LIVRO;ALBERTO MAGNO;DE PRUDENTIA;LATIM;PORTUGUES;PAULUS;SAO PAULO;BRASIL;1;195;-;-;-;9788534945479;IMPRESSO;-;-;0
33002010107P9;FILOLOGIA E LINGUA PORTUGUESA;USP;UNIVERSIDADE DE SAO PAULO;2017;22129452;2;21;OUTRA;ANTONIO BRIZ E OUTROS;DICCIONARIO DE PARTICULAS EN ESPAOL;ESPANHOL;PORTUGUES;UNIVERSIDADE DE VALENCIA;VALENCIA;ESPANHA;-;-;-;-;-;-;MEIO DIGITAL;WWW.DPDE.ES;-;0
33002010107P9;FILOLOGIA E LINGUA PORTUGUESA;USP;UNIVERSIDADE DE SAO PAULO;2017;22130100;2;21;LIVRO;"COLOMBAT, BERNARD, PUECH, CHRISTIAN, PUECH, FOURNIER, JEAN-M";HISTOIRE DES IDEES SUR LE LANGAGES ET LES LANGUES;FRANCES;PORTUGUES;CONTEXTO;SAO PAULO;BRASIL;1;304;1;1;1;978855200068;IMPRESSO;-;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131490;2;21;ARTIGO;ERIC BLONDEL;AURORE : SUR QUELLES LUMIRES DEBOUCHE LE TRAVAIL EN PROFONDEUR ?;FRANCES;PORTUGUES;ZOUK;PORTO ALEGRE;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131501;2;21;ARTIGO;CHARLES BONNET;LETTRE AU SUJET DU DISCOURS DE M.J. J ROUSSSEAU DE GENVE, SUR L?ORIGINE & LES FONDEMENS DE L?INEGALITE PARMI LES HOMMES;FRANCES;PORTUGUES;THEORIA - REVISTA DE FILOSOFIA DA FACULDADE CATOLICA DE POUSO ALEGRE;POUSO ALEGRE;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTP://WWW.THEORIA.COM.BR/?P=718;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131641;2;21;ARTIGO;FRANCESCO ALFIERI;"L'ANCORAGGIO ONTICO TRA ""NATURA"" E ""ESPIRITO"" NEL DAS SEIN DI H. CONRAD-MARTIUS. UNA QUESTIONE APERTA";ITALIANO;PORTUGUES;PAULUS;SAO PAULO;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131646;2;21;LIVRO;NOVATIANUS;EPISTULAE 1-3;LATIM;PORTUGUES;PAULUS;SAO PAULO;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131654;2;21;ARTIGO;FRANCESCO VIOLA;LO STATUTO GIURIDICA DELLA PERSONA IN PROSPETTIVA STORICA;ITALIANO;PORTUGUES;REVISTA DA FACULDADE DE DIREITO DA UFRGS;PORTO ALEGRE;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131684;2;21;ARTIGO;SERGIO COTTA;PER UN RIESAME DELLE NOZIONI DI GIUSNATURALISMO E DIRITTO NATURALE;ITALIANO;PORTUGUES;REVISTA DA FACULDADE DE DIREITO DA UFRGS;PORTO ALEGRE;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131699;2;21;LIVRO;ROBERT J. FOGELIN;PYRRHONIAN REFLECTIONS ON KNOWLEDGE AND JUSTIFICATION;INGLES;PORTUGUES;EDITORA DA UFBA;SALVADOR;BRASIL;1;292;1;1;1;0-19-508987-1;IMPRESSO;-;-;0
33009015072P5;FILOSOFIA;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22131717;2;21;ARTIGO;GIOVANNI ZANOTTI;OBJECTIVE BEING AS NON-IDENTITY: ON MARX?S AND ADORNO?S CRITIQUES OF HEG;INGLES;PORTUGUES;REVISTA LIMIAR;GUARULHOS;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
41002016014P3;MUSICA;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;2017;22134292;2;21;OUTRA;KIRSTEN FINK-JENSEN;ASTONISHING PRACTICES: A TEACHING STRATEGY IN MUSIC TEACHER EDUCATION;INGLES;PORTUGUES;ASHGATE;FARNHAM;BRASIL;1;15;-;-;-;9781409441113;MEIO DIGITAL;HTTP://WWW.REVISTAS.UDESC.BR/INDEX.PHP/ORFEU/ARTICLE/VIEW/11210;-;0
41002016014P3;MUSICA;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;2017;22134343;2;21;ARTIGO;NICOLAS MEES;VECTEURS HARMONIQUES: ESSAI DUNE SYSTEMATIQUE DES PROGRESSIONS HARMONIQUES;FRANCES;PORTUGUES;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;FLORIANOPOLIS;BRASIL;-;31;V. 2, N. 1;-;-;2525-5304;MEIO DIGITAL;-;-;0
32073011001P2;CIENCIAS DA LINGUAGEM;UNIVAS;UNIVERSIDADE DO VALE DO SAPUCAI;2017;22139388;2;21;LIVRO;MIGUEL ALVARADO BORGOO;ACULTURACIONES: EL VACIO DE LA CULTURA O EL DELIRIO DE LA IDENTIDAD;ESPANHOL;PORTUGUES;EDITORA DA UNICAMP;CAMPINAS - SP;BRASIL;1;248;1;-;-;9788526813786;IMPRESSO;-;-;0
32073011001P2;CIENCIAS DA LINGUAGEM;UNIVAS;UNIVERSIDADE DO VALE DO SAPUCAI;2017;22140035;2;21;LIVRO;"Y.H.YERUSHALMI, N.LORAUX, H.MOMMSEN, J.-C.MILNER,G.VATTIMO";USAGE DE L'OUBLI;BRETAO;PORTUGUES;EDITORA DA UNICAMP;CAMPINAS - SP;BRASIL;1;120;1;1;1;9788526813762;IMPRESSO;-;COLECAO A ESPESSURA DA LINGUAGEM;0
33004145081P0;BIOPATOLOGIA BUCAL;UNESP-SJC;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( SAO JOSE DOS CAMPOS );2017;22141518;2;21;LIVRO;COUNCIL OF SCIENCE EDITORS;CSE'S WHITE PAPER ON PROMOTING INTEGRITY IN SCIENTIFIC JOURNALS PUBLICATIONS;INGLES;PORTUGUES;ABEC BRASIL;BOTUCATU - SP;BRASIL;1;96;-;-;-;9788593910005;VARIOS;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22141967;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;ACTIVIDADES BASICAS PARA LA MEJORA CONTINUA: METODOS Y HERRAMIENTAS PARA LA REALIZACION DE CICLOS DE MEJORA;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;300;-;-;-;9788593839351;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142018;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;DIAGNOSTICO ORGANIZACIONAL;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;90;-;-;-;9788593839405;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142088;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;DISEO DE LA CALIDAD. CONCEPTO Y METODOLOGIA BASICA.;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;330;-;-;-;9788593839375;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142089;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;METODOS Y HERRAMIENTAS PARA LA MONITORIZACION DE LA CALIDAD.;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;180;-;-;-;9788593839382;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142115;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;X;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;180;-;-;-;9788593839399;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142122;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;ACTIVIDADES BASICAS PARA LA MEJORA CONTINUA: METODOS Y HERRAMIENTAS PARA LA REALIZACION DE CICLOS DE MEJORA;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;90;-;-;-;9788593839368;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142123;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;DISEO E IMPLANTACION DE PROGRAMAS DE GESTION DE LA CALIDAD EN LOS SERVICIOS DE SALUD.;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;270;-;-;-;9788593839344;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142140;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;PROGRAMAS EXTERNOS: ACREDITACAO;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;90;-;-;-;9788593839429;MEIO DIGITAL;-;-;0
23001011072P6;GESTAO DA QUALIDADE EM SERVICOS DE SAUDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22142164;2;21;LIVRO;PEDRO JESUS SATURNO HERNANDEZ;SEGURIDAD DEL PACIENTE;ESPANHOL;PORTUGUES;SEDIS;NATAL;BRASIL;1;120;-;-;-;9788593839412;MEIO DIGITAL;-;-;0
42002010014P0;LETRAS;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;2017;22147408;2;21;OUTRA;SYLVAIN AUROUX;O QUE PODE DIZER UM HISTORIADOR DA CIENCIA SOBRE SAUSSURE?;FRANCES;PORTUGUES;REVISTA DE ESTUDOS DO DISCURSO - ENTREMEIO;POUSO ALEGRE MG;BRASIL;1;27;15;00;00;21793514;HIPERTEXTO;-;-;0
42002010014P0;LETRAS;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;2017;22147584;2;21;OUTRA;IRNE FENOGLIO;ENUNCIACAO E GENESES NAS AUTOBIOGRAFIAS DE ALTHUSSER: DUAS NARRACOES - SEPARADAS - DE SEU ENCONTRO COM HELNE;FRANCES;PORTUGUES;EDUFSCAR;SAO CARLOS SP;BRASIL;1;27;01;00;00;9788567004707;HIPERTEXTO;-;-;0
