CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_EDITORA;NM_CIDADE;NM_PAIS;DS_IDIOMA;NR_PAGINAS;DS_ISBN_ISSN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421769;2;10;"WORKING PAPER. EM PROCESSO DE REVISAO E RESSUBMISSAO PARA O ""ENVIRONMENT AND DEVELOPMENT ECONOMICS""";CPI TECHNICAL REPORT/PUC-RIO;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;HTTPS://CLIMATEPOLICYINITIATIVE.ORG/WP-CONTENT/UPLOADS/2014/08/GETTING-GREENER-BY-GOING-BLACK-TECHNICAL-PAPER.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421783;2;10;TEXTO PARA DISCUSSAO TD 027 | 2017;INSITUTO DE ECONOMIA/ UFRJ;-;-;PORTUGUES;-;-;MEIO DIGITAL;HTTP://WWW.IE.UFRJ.BR/IMAGES/PESQUISA/PUBLICACOES/DISCUSSAO/2017/TDIE0272017NEGRETESZAPIROV2.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421805;2;10;TEXTO PARA DISCUSSAO 009-2017;INSTITUTO DE ECONOMIA;RIO DE JANEIRO;BRASIL;PORTUGUES;36;-;MEIO DIGITAL;HTTP://WWW.IE.UFRJ.BR/IMAGES/PESQUISA/PUBLICACOES/DISCUSSAO/2017/TDIE0092017ALVES-ET-AL.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421809;2;10;TEXTO DE DISCUSSAO;INSTITUTO DE ECONOMIA/UFRJ;RIO DE JANEIRO;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://WWW.IE.UFRJ.BR/IMAGES/PESQUISA/PUBLICACOES/DISCUSSAO/2017/TDIE0202017GONZALOLYRAPIRES-ALVES.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421813;2;10;CESIFO WORKING PAPER NO. 6337;IFO INSTITUTE  LEIBNIZ INSTITUTE FOR ECONOMIC RESEARCH AT THE UNIVERSITY OF MUNICH;-;ALEMANHA;INGLES;-;-;MEIO DIGITAL;-;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421849;2;10;TEXTOS SERIADOS;EUROPEAN UNION;BRUXELAS;BELGICA;FRANCES;12;-;VARIOS;-;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421852;2;10;LEVY ECONOMICS INSTITUTE OF BARD COLLEGE WORKING PAPER;LEVY ECONOMICS INSTITUTE OF BARD COLLEGE;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;HTTP://WWW.LEVYINSTITUTE.ORG/PUBS/WP_896.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421862;2;10;WORKING PAPER;NOPOOR;-;-;INGLES;-;-;MEIO DIGITAL;HTTP://NOPOOR.EU/PUBLICATION/MULTIDIMENSIONAL-POVERTY-BRAZIL-0;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421895;2;10;OBSERVATORIO ITAU CULTURAL: ECONOMIA DA CULTURA: ESTATISTICAS E INDICADORES PARA O DESENVOLVIMENTO;ITAU;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;HTTPS://ISSUU.COM/ITAUCULTURAL/DOCS/OBS23_BOOK_AF_ISSUU;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421935;2;10;ARTIGO EM BLOG/SITE;INSTITUTO MERCADO POPULAR;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://MERCADOPOPULAR.ORG/2017/07/COTAS-SOCIO-RACIAIS/;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22421945;2;10;TEXTO PARA DISCUSSAO IE-UFRJ 010/2017;INSTITUTO DE ECONOMIA DA UFRJ;-;BRASIL;INGLES;-;-;MEIO DIGITAL;-;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422002;2;10;ARTIGO - WORKING PAPER UNRISD - UNITED NATIONS RESEARCH INSTITUTE FOR SOCIAL DEVELOPMENT;UNRISD UNITED NATIONS RESEARCH INSTITUTE FOR SOCIAL DEVELOPMENT;GENEBRA;SUICA;INGLES;38;-;MEIO DIGITAL;WWW.UNRISD.ORG;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422004;2;10;WORKING PAPER. EM PROCESSO DE REVISAO E RESSUBMISSAO PARA O ECONOMIC JOURNAL;CPI TECHNICAL REPORT/ PUC-RIO;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;HTTPS://CLIMATEPOLICYINITIATIVE.ORG/WP-CONTENT/UPLOADS/2013/01/DOES-CREDIT-AFFECT-DEFORESTATION-EVIDENCE-FROM-A-RURAL-CREDIT-POLICY-IN-THE-BRAZILIAN-AMAZON-TECHNICAL-PAPER-ENGLISH.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422021;2;10;TEXTO PARA DISCUSSAO 018;IE/UFRJ;RIO DE JANEIRO;BRASIL;PORTUGUES;37;-;MEIO DIGITAL;HTTP://WWW.IE.UFRJ.BR/INDEX.PHP/PUBLICACOES/TEXTOS-PARA-DISCUSSAO;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422032;2;10;TEXTOS PARA DISCUSSAO 007 | 2017 (INSTITUTO DE ECONOMIA DA UFRJ);IE/UFRJ;RIO DE JANEIRO;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://WWW.IE.UFRJ.BR/IMAGES/PESQUISA/PUBLICACOES/DISCUSSAO/2017/TDIE0072017CORREA-ET-AL.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422033;2;10;TEXTO PARA DISCUSSAO 007;IE/UFRJ;RIO DE JANEIRO;BRASIL;PORTUGUES;36;-;MEIO DIGITAL;HTTP://WWW.IE.UFRJ.BR/INDEX.PHP/PUBLICACOES/TEXTOS-PARA-DISCUSSAO;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422046;2;10;TEXTO PARA DISCUSSAO 030 / 2017;INSTITUTO DE ECONOMIA - UFRJ;RIO DE JANEIRO;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://WWW.IE.UFRJ.BR/INDEX.PHP/DESTAQUES-PUBLICACOES/TEXTO-PARA-DISCUSSAO-030-2017;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422047;2;10;ARTIGO DE OPINIAO;CONSELHO REGIONAL DE ECONOMIA DO PARANA;CURITIBA;BRASIL;PORTUGUES;12;-;MEIO DIGITAL;HTTP://WWW.CORECONPR.GOV.BR/WP-CONTENT/UPLOADS/2017/11/PAIS.PDF;-;0
31001017025P0;ECONOMIA DA INDUSTRIA E DA TECNOLOGIA;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;2017;22422071;2;10;GLOSSARIO ESTATISTICO;CENTRO DE ALTOS ESTUDOS BRASIL SECULO XXI;BRASILIA, DF;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
21001014015P7;FILOSOFIA;FUFPI;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;2017;22422197;2;10;RESUMO;UEL;LONDRINA;BRASIL;PORTUGUES;103;978-85-7846-4;MEIO DIGITAL;HTTP://WWW.UEL.BR/EVENTOS/CICLOARENDT/;-;0
32053010004P8;ESTUDOS CULTURAIS CONTEMPORANEOS;FUMEC;UNIVERSIDADE FUMEC;2017;22422604;2;10;RESENHA;VITRUVIUS;SAO PAULO;BRASIL;PORTUGUES;-;2175-6694;MEIO DIGITAL;HTTP://WWW.VITRUVIUS.COM.BR/REVISTAS/READ/RESENHASONLINE/17.182/6423;-;0
52001016013P1;MUSICA;UFG;UNIVERSIDADE FEDERAL DE GOIAS;2017;22422669;2;10;ARTIGO RELACIONADO AO PROJETO EM BUSCA DA MEMORIA DE UMA BANDA CENTENARIA;SITE BANDA 13 DE MAIO / CORUMBA /MARCOS BOTELHO;GOIANIA/GO;BRASIL;PORTUGUES;10;-;VARIOS;HTTP://BANDA13DEMAIO.COM.BR/WP-CONTENT/UPLOADS/2017/09/REPERRORIOMSUICAURABANA.PDF;-;0
52001016013P1;MUSICA;UFG;UNIVERSIDADE FEDERAL DE GOIAS;2017;22422793;2;10;NOTAS PARA PROGRMA DE CONCERTOS;OSESP;SAO PAULO;BRASIL;PORTUGUES;06;0000000;VARIOS;-;-;0
40001016027P9;ANTROPOLOGIA;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;22423671;2;10;ENTREVISTA;MEDIACOES. REVISTA DE CIENCIAS SOCIAIS;LONDRINA;BRASIL;PORTUGUES;19;2176-6665;MEIO DIGITAL;HTTP://WWW.UEL.BR/REVISTAS/UEL/INDEX.PHP/MEDIACOES/ARTICLE/VIEW/32262;-;0
40001016027P9;ANTROPOLOGIA;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;22423716;2;10;TRADUCAO DE ARTIGO;UFPR/PPGAS;CURITIBA;BRASIL;PORTUGUES;20;2317-6830;MEIO DIGITAL;HTTP://REVISTAS.UFPR.BR/CAMPOS/ARTICLE/VIEW/53464;HTTP://DX.DOI.ORG/10.5380/CAMPOS.V16I2.53464;0
40001016027P9;ANTROPOLOGIA;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;22423753;2;10;HISTORIA EM QUADRINHOS.;INDEPENDENTE;-;BRASIL;PORTUGUES;-;9788591748433;IMPRESSO;-;-;0
40001016042P8;CIENCIAS FARMACEUTICAS;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;22423829;2;10;PUBLICACAO ELETRONICA;NCBI;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;WWW.NCBI.NLM.NIH.GOV/GENOME/?TERM=CP024198;-;0
40001016027P9;ANTROPOLOGIA;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;22423864;2;10;PUBLICACAO EM REVISTA VIRTUAL;XAPURI SOCIO AMBIENTAL;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTPS://WWW.XAPURI.INFO/ANTROPOLOGIA/JIJITI-SONS-INAUDIVEIS/;-;0
53001010100P8;BIOTECNOLOGIA E BIODIVERSIDADE - REDE PRO-CENTRO-OESTE;UFMS;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;2017;22424847;2;10;COMUNICADO TECNICO;EMBRAPA;-;BRASIL;PORTUGUES;18;1983-9731;MEIO DIGITAL;HTTP://OLD.CNPGC.EMBRAPA.BR/PUBLICACOES/COT/COT137.PDF;-;0
33129010002P8;ADMINISTRACAO;INSPER;INSTITUTO DE ENSINO E PESQUISA;2017;22425423;2;10;WORKING PAPER;MARKETING SCIENCE INSTITUTE WORKING PAPER SERIES;CAMBRIDGE;BRASIL;INGLES;49;-;MEIO DIGITAL;HTTP://WWW.MSI.ORG/REPORTS/DYNAMIC-EFFECTS-OF-INTRAFIRM-RELATIONAL-STRATEGIES-AND-RELATIONAL-STRUCTURE/;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425684;2;10;TCC GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425687;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425690;2;10;PIBIC-CNPQ;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425691;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425696;2;10;PIBIC;NAO SE APLICA!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425697;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425703;2;10;PIBIC BOLSITA;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425704;2;10;PIBIC-BOLSISTA-CNPQ;NAO SE APLICA!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425705;2;10;PIBIC;NAO SE APLICA!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425706;2;10;TCC-GRADUACAO;NAO SE APLICA.;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425707;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425708;2;10;PIBIC-BOLSISTA-UFPE PROPESQ;NAO SE APLICA.;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425710;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425711;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425712;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425713;2;10;TCC;NAO SE APLICA!;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425715;2;10;TCC GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425716;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425717;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425723;2;10;TCC GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425724;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425725;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425726;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425729;2;10;PIBIC;NAO SE APLICA.;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425734;2;10;PIBITI;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425740;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425741;2;10;TCC GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425742;2;10;PIBIC;NAO SE APLICA!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425743;2;10;TCC GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425744;2;10;TCC-GRADUACAO;NAO SE APLICA!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425745;2;10;PIBIC-BOLSA;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425748;2;10;TCC-GRADUACAO;NAO SE APLICA.;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425752;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425753;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425754;2;10;TCC_GRADUACAO;NAO SE APLICA!;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425763;2;10;TCC-GRADUACAO;NAO SE APLICA!;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425765;2;10;TCC-GRADUACAO;NAO SE APLICA!;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425766;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425767;2;10;PIBIC;NAO SE APLICA!;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425768;2;10;PIBIC;NAO APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425769;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425773;2;10;TCC-GRADUACAO!;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425775;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425784;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425786;2;10;INICIACAO CIENTIFICA;NAO SE APLICA!!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425788;2;10;TCC-GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425796;2;10;TCC GRADUACAO;NAO SE APLICA;-;-;PORTIGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425797;2;10;TCC-GRADUACAO;NAO SE APLICA.;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425798;2;10;PIBIC-CNPQ;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425799;2;10;TRABALHO CONCLUSAO DE CURSO DE GRADUACAO;NAO SE APLICA;-;-;PORTUGUES;-;-;IMPRESSO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425802;2;10;PIBIC-BOLSISTA-UFPE;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425803;2;10;PIBIC-BOLSISTA-FACEPE;NAO SE APLICA!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425837;2;10;PIBIC-PROCAD;NAO SE APLICA;-;-;PORTUGUES;-;-;OUTRO;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425841;2;10;PIBIC;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425882;2;10;PIBIC-CNPQ-BOLSISTA;NAO SE APLICA;-;-;PORTUGUES;-;-;VARIOS;-;-;0
25001019072P1;FISIOTERAPIA;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;22425883;2;10;PIBIC;NAO SE APLICA!;-;-;PORTUGUES;-;-;VARIOS;-;-;0
23001011028P7;GEOGRAFIA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22426258;2;10;CAPITULO DE LIVRO;SEDIS/UFRN;-;BRASIL;PORTUGUES;34;978-85-93839-;MEIO MAGNETICO;-;-;0
40006018171P4;CIENCIA DA COMPUTACAO;UTFPR;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;2017;22429661;2;10;MEMBRO DO COMITE;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA - UTFPR;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
22003010026P4;RECURSOS NATURAIS;UECE;UNIVERSIDADE ESTADUAL DO CEARA;2017;22429973;2;10;BOLETIM DE PESQUISA E DESENVOLVIMENTO;EMBRAPA;FORTALEZA;BRASIL;PORTUGUES;20;1679-6543;IMPRESSO;HTTPS://WWW.EMBRAPA.BR/BUSCA-DE-PUBLICACOES/-/PUBLICACAO/1072119/CARACTERIZACAO-DE-EMULSAO-DE-GOMA-DE-CAJUEIRO-MODIFICADA-QUIMICAMENTE-PARA-O-MICROENCAPSULAMENTO-DE-D-LIMONENO;-;0
22003010026P4;RECURSOS NATURAIS;UECE;UNIVERSIDADE ESTADUAL DO CEARA;2017;22429998;2;10;BOLETIM DE PESQUISA E DESENVOLVIMENTO, N. 129;EMBRAPA AGROINDUSTRIA TROPICAL;FORTALEZA;BRASIL;PORTUGUES;15;1679-6543;IMPRESSO;HTTPS://WWW.EMBRAPA.BR/WEB/MOBILE/PUBLICACOES/-/PUBLICACAO/1069285/COMPOSTOS-VOLATEIS-DE-LEITES-FERMENTADOS-POR-LINHAGENS-SELVAGENS-DE-LACTOBACILLUS-RHAMNOSUS;-;0
